K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
1500,1499,0.586932830295,0.586932830295,0.586932830295,0.586932830295,1508090233.8791,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,1499,0.542184969276,0.542101361114,0.542168247644,0.542184969276,1508090630.72943,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,1499,0.524590854757,0.524590854757,0.524590854757,0.524590854757,1508091014.6949,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,1499,0.462702883028,0.462702883028,0.462702883028,0.462702883028,1508091232.47045,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,1499,0.50492778894,0.50491246589,0.50492472433,0.50492778894,1508091695.83531,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,1499,0.50241993939,0.502387684106,0.502413488333,0.50241993939,1508092232.89819,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,1499,0.507925352488,0.507925352488,0.507925352488,0.507925352488,1508092435.47888,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,1499,0.518515234054,0.518515234054,0.518515234054,0.518515234054,1508092937.85411,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,1499,0.525651082031,0.52563383055,0.525647631735,0.525651082031,1508093714.63765,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,999,0.547935616096,0.547935616096,0.547935616096,0.547935616096,1508095087.61301,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,999,0.526316446498,0.526316446498,0.526316446498,0.526316446498,1508095304.08174,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,999,0.561938095471,0.561938095471,0.561938095471,0.561938095471,1508095617.54536,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,999,0.454143256075,0.454097252288,0.454106453046,0.454097252288,1508096571.06379,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,999,0.515740572746,0.515740572746,0.515740572746,0.515740572746,1508096699.90329,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,999,0.508079031828,0.507943253193,0.50797040892,0.507943253193,1508096740.83603,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,999,0.497397689927,0.497391519567,0.497396455855,0.497397689927,1508097078.71504,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,999,0.502905860079,0.502720552856,0.5027576143,0.502720552856,1508097514.34878,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,999,0.515298701733,0.515286066616,0.515296174709,0.515298701733,1508097866.1906,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,999,0.523382211719,0.523271360841,0.523360041543,0.523382211719,1508098734.96213,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,4999,0.57913859778,0.57913859778,0.57913859778,0.57913859778,1508099711.19573,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,3999,0.609972295715,0.609966301898,0.609971096951,0.609972295715,1508099931.52942,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,4999,0.590345337084,0.590203854325,0.590317040532,0.590345337084,1508099933.21876,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,499,0.516182788996,0.516182788996,0.516182788996,0.516182788996,1508099941.87811,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,3999,0.626070686834,0.62604059103,0.626064667674,0.626070686834,1508100306.88419,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,3999,0.61287860497,0.61287860497,0.61287860497,0.61287860497,1508100327.4655,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,3999,0.612295177919,0.612295177919,0.612295177919,0.612295177919,1508100328.84719,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,499,0.508002664935,0.508002664935,0.508002664935,0.508002664935,1508100423.45716,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,4999,0.607913679589,0.607892016253,0.60789634892,0.607892016253,1508100479.26108,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,3999,0.598844700747,0.598492243704,0.598774209339,0.598844700747,1508100684.04345,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,3999,0.635540189981,0.635480748166,0.635528301618,0.635540189981,1508100762.9744,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,4999,0.604538570191,0.604467315396,0.604481566355,0.604467315396,1508100835.6502,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,499,0.505653792454,0.505618917427,0.505646817448,0.505653792454,1508100844.50042,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,4999,0.604444009313,0.604444009313,0.604444009313,0.604444009313,1508101076.3342,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,499,0.490488473626,0.490488473626,0.490488473626,0.490488473626,1508101296.60982,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,2999,0.640115630816,0.640115630816,0.640115630816,0.640115630816,1508101609.67346,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,2999,0.610354747678,0.610344229529,0.610352644048,0.610354747678,1508101816.19188,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,499,0.443967391936,0.443960647031,0.443961996012,0.443960647031,1508101938.87524,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,1999,0.634276760669,0.634276760669,0.634276760669,0.634276760669,1508101993.6567,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,1999,0.641155908242,0.641116916396,0.641148109873,0.641155908242,1508102011.98049,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,499,0.446748715461,0.446728099099,0.446744592189,0.446748715461,1508102117.68791,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,2999,0.624137963393,0.623712341294,0.623797465714,0.623712341294,1508102141.32976,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,2999,0.623502888515,0.623502888515,0.623502888515,0.623502888515,1508102178.88396,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,2999,0.624745579081,0.62460559421,0.624717582107,0.624745579081,1508102183.49385,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,499,0.488102801434,0.488058163517,0.4880670911,0.488058163517,1508102377.74643,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,499,0.505450445986,0.505450445986,0.505450445986,0.505450445986,1508102390.98249,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,1999,0.639246057163,0.639246057163,0.639246057163,0.639246057163,1508102437.77349,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,1999,0.648757499172,0.648757499172,0.648757499172,0.648757499172,1508102520.75283,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,1999,0.637638572356,0.637448800425,0.637600617969,0.637638572356,1508102528.68934,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,2999,0.625563799697,0.625425153934,0.625536070545,0.625563799697,1508102529.63101,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,499,0.495853909856,0.495838359,0.495850799685,0.495853909856,1508102660.45414,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,2999,0.620944703131,0.620906593638,0.620937081232,0.620944703131,1508102808.94694,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,1999,0.649070452405,0.640224142167,0.641993404214,0.640224142167,1508102809.05983,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,1999,0.651525209444,0.651525209444,0.651525209444,0.651525209444,1508102900.98342,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,1999,0.653255383007,0.653238425008,0.653241816608,0.653238425008,1508103030.53633,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,499,0.504198721327,0.504177871476,0.504182041446,0.504177871476,1508103505.15749,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,1499,0.666489829734,0.666489829734,0.666489829734,0.666489829734,1508103506.43285,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,1499,0.699883850238,0.69976535608,0.699789054911,0.69976535608,1508103565.52056,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,1499,0.679869978622,0.679869978622,0.679869978622,0.679869978622,1508103729.50802,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,1499,0.700596856023,0.700596856023,0.700596856023,0.700596856023,1508103845.46666,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,1499,0.66790311178,0.66790311178,0.66790311178,0.66790311178,1508103913.78715,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,499,0.517913098377,0.517817612518,0.517894001205,0.517913098377,1508103962.33365,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,1499,0.676872686443,0.676739800608,0.676766377775,0.676739800608,1508103999.13973,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,1499,0.681700018857,0.681547552005,0.681578045376,0.681547552005,1508104130.16779,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,1499,0.663983132129,0.663894807766,0.663912472639,0.663894807766,1508104383.31798,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,1499,0.71119210438,0.71119210438,0.71119210438,0.71119210438,1508104386.84038,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,999,0.729601858516,0.729601858516,0.729601858516,0.729601858516,1508104806.50657,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,999,0.710820652845,0.710820652845,0.710820652845,0.710820652845,1508104855.41534,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,999,0.742194066704,0.742194066704,0.742194066704,0.742194066704,1508105011.45791,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,999,0.736879740442,0.736879740442,0.736879740442,0.736879740442,1508105081.52521,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,999,0.743065130438,0.743065130438,0.743065130438,0.743065130438,1508105402.97495,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,999,0.723731220576,0.723731220576,0.723731220576,0.723731220576,1508105402.43164,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,999,0.721862974229,0.721862974229,0.721862974229,0.721862974229,1508105439.62519,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,299,0.499663471406,0.499663471406,0.499663471406,0.499663471406,1508105464.43477,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,999,0.742407448809,0.742407448809,0.742407448809,0.742407448809,1508105643.1039,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,999,0.744360911652,0.744360911652,0.744360911652,0.744360911652,1508105676.30892,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,299,0.502542054424,0.502486923233,0.502497949471,0.502486923233,1508105714.79873,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,999,0.744741944459,0.744741944459,0.744741944459,0.744741944459,1508105832.4646,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,499,0.654563483236,0.654563483236,0.654563483236,0.654563483236,1508106134.43925,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,299,0.480761380711,0.480737060614,0.480756516692,0.480761380711,1508106178.92372,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,499,0.673955061929,0.673955061929,0.673955061929,0.673955061929,1508106329.06734,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,299,0.467692098724,0.467595129538,0.467672704887,0.467692098724,1508106427.40442,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,499,0.715917059231,0.715917059231,0.715917059231,0.715917059231,1508106566.03193,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,499,0.67463348261,0.67463348261,0.67463348261,0.67463348261,1508106592.29098,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,499,0.675358465317,0.675358465317,0.675358465317,0.675358465317,1508106663.18556,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,299,0.498156265181,0.498156265181,0.498156265181,0.498156265181,1508106724.82161,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,299,0.438578580554,0.438475058569,0.438557876157,0.438578580554,1508106833.66897,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,499,0.71611000291,0.71611000291,0.71611000291,0.71611000291,1508106934.50933,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,499,0.723729284009,0.723729284009,0.723729284009,0.723729284009,1508106972.82468,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,499,0.72370232624,0.72370232624,0.72370232624,0.72370232624,1508107135.0435,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,499,0.720449273211,0.720189258849,0.720397270339,0.720449273211,1508107383.1828,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,299,0.489431856981,0.489367482814,0.489380357647,0.489367482814,1508107491.86992,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,499,0.723712584503,0.723712584503,0.723712584503,0.723712584503,1508107596.11059,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,299,0.441935761268,0.441935761268,0.441935761268,0.441935761268,1508107784.25635,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,499,0.722921997941,0.722921997941,0.722921997941,0.722921997941,1508107801.47542,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,299,0.66762256913,0.667617157281,0.667618239651,0.667617157281,1508108150.6445,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,299,0.669414357298,0.669414357298,0.669414357298,0.669414357298,1508108305.33162,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,299,0.491279777823,0.491279777823,0.491279777823,0.491279777823,1508108461.58614,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,299,0.688205798137,0.688205798137,0.688205798137,0.688205798137,1508108520.02972,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,299,0.702931939657,0.702931939657,0.702931939657,0.702931939657,1508108576.59367,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,299,0.704795944639,0.704795944639,0.704795944639,0.704795944639,1508108833.82869,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,299,0.500155850766,0.499996662611,0.500028500242,0.499996662611,1508108930.16251,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,299,0.708744962847,0.708744962847,0.708744962847,0.708744962847,1508109027.98707,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,299,0.709128694435,0.709128694435,0.709128694435,0.709128694435,1508109430.49569,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,299,0.513629956948,0.513476228909,0.513506974517,0.513476228909,1508109434.66756,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,299,0.710037461575,0.710037461575,0.710037461575,0.710037461575,1508109469.09381,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,299,0.710654414219,0.710654414219,0.710654414219,0.710654414219,1508109635.72264,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,299,0.71072362663,0.71072362663,0.71072362663,0.71072362663,1508109819.96491,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,299,0.710894692475,0.710894692475,0.710894692475,0.710894692475,1508109987.65819,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
100,99,0.702257845543,0.702257845543,0.702257845543,0.702257845543,1508110336.313,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,99,0.730300594645,0.730300594645,0.730300594645,0.730300594645,1508110620.11545,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,99,0.73154297475,0.73154297475,0.73154297475,0.73154297475,1508110643.13673,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,99,0.729853590518,0.729853590518,0.729853590518,0.729853590518,1508110646.23949,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,99,0.729564823434,0.729564823434,0.729564823434,0.729564823434,1508110782.853,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
100,99,0.468687246384,0.468687246384,0.468687246384,0.468687246384,1508110923.84358,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,99,0.733954454696,0.733954454696,0.733954454696,0.733954454696,1508111007.75032,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,99,0.482709786369,0.482709786369,0.482709786369,0.482709786369,1508111356.92859,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,99,0.730254056311,0.730254056311,0.730254056311,0.730254056311,1508111424.41063,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,99,0.484895468223,0.484895468223,0.484895468223,0.484895468223,1508111792.0871,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,99,0.728518656592,0.728518656592,0.728518656592,0.728518656592,1508111916.21313,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,99,0.448991385856,0.448862492876,0.44896560726,0.448991385856,1508112275.93506,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,99,0.728501297093,0.728501297093,0.728501297093,0.728501297093,1508112494.09015,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,99,0.426825592165,0.426825592165,0.426825592165,0.426825592165,1508112612.89129,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,99,0.447350593855,0.447318406418,0.447344156367,0.447350593855,1508112769.80908,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,99,0.728186797437,0.728112557429,0.728127405431,0.728112557429,1508113242.20881,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,99,0.728218961087,0.728218961087,0.728218961087,0.728218961087,1508113841.88946,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,99,0.432501572544,0.43238789443,0.432410630052,0.43238789443,1508113978.44339,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,99,0.429521110115,0.429455453069,0.429507978706,0.429521110115,1508114048.58004,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,99,0.477796365584,0.477690252088,0.477775142885,0.477796365584,1508114427.091,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,99,0.728144712078,0.728144712078,0.728144712078,0.728144712078,1508114661.33421,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,99,0.481592454987,0.481493846471,0.481572733284,0.481592454987,1508114757.71273,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
50,49,0.663124656546,0.663124656546,0.663124656546,0.663124656546,1508115089.23697,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
100,49,0.730842097838,0.730842097838,0.730842097838,0.730842097838,1508115214.58376,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
8000,99,0.491795159085,0.491671785657,0.4917704844,0.491795159085,1508115249.31688,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,49,0.716534839243,0.716534839243,0.716534839243,0.716534839243,1508115296.7208,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1000,49,0.714328349251,0.714328349251,0.714328349251,0.714328349251,1508115499.34838,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
1500,49,0.71454524738,0.71454524738,0.71454524738,0.71454524738,1508115681.42533,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
9000,99,0.506308753427,0.506000104299,0.506247023602,0.506308753427,1508115681.69204,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
2000,49,0.727834898742,0.727649459779,0.727686547571,0.727649459779,1508115881.60491,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
3000,49,0.726801787477,0.726801787477,0.726801787477,0.726801787477,1508116196.18303,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
4000,49,0.726168427462,0.726061487345,0.726082875368,0.726061487345,1508116782.85243,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
50,49,0.458551064108,0.458551064108,0.458551064108,0.458551064108,1508117110.07762,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
6000,49,0.725431558095,0.725431558095,0.725431558095,0.725431558095,1508117427.11152,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
100,49,0.452288913611,0.451505124284,0.451661882149,0.451505124284,1508117461.14325,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
5000,49,0.72577013749,0.72577013749,0.72577013749,0.72577013749,1508117516.66645,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
500,49,0.471694227549,0.471694227549,0.471694227549,0.471694227549,1508117536.00163,25010,3,25010,./proteins/nup116_dense/,ECOS,0.001,0
7000,49,0.725451368469,0.725451368469,0.725451368469,0.725451368469,1508118347.88841,25010,1,25010,./proteins/nup116_dense/,ECOS,0.001,0
