K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,algo_choice
700,29,0.731655165557,0.730937075787,0.731080693741,0.730937075787,1
60,59,0.731099579958,0.731099579958,0.731099579958,0.731099579958,1
800,29,0.729912401982,0.729042560224,0.72973843363,0.729912401982,1
600,75,0.728912501026,0.728912501026,0.728912501026,0.728912501026,1
800,69,0.728730951529,0.728730951529,0.728730951529,0.728730951529,1
380,95,0.72805007907,0.691001933896,0.698411562931,0.691001933896,1
160,50,0.727640220125,0.727640220125,0.727640220125,0.727640220125,1
700,79,0.727624330088,0.727624330088,0.727624330088,0.727624330088,1
560,75,0.727497802541,0.726869031771,0.727372048387,0.727497802541,1
600,80,0.727254469792,0.727128990246,0.727229373883,0.727254469792,1
560,80,0.727128990246,0.727128990246,0.727128990246,0.727128990246,1
700,69,0.727114990213,0.727114990213,0.727114990213,0.727114990213,1
440,89,0.727087345409,0.72671220586,0.727012317499,0.727087345409,1
520,85,0.726263296081,0.726263296081,0.726263296081,0.726263296081,1
480,85,0.726141423917,0.723583700307,0.725629879195,0.726141423917,1
560,85,0.726137956643,0.726137956643,0.726137956643,0.726137956643,1
500,85,0.726034068086,0.726034068086,0.726034068086,0.726034068086,1
520,75,0.725792673965,0.725792673965,0.725792673965,0.725792673965,1
440,85,0.725741099229,0.724870032634,0.725044245953,0.724870032634,1
600,69,0.725731005033,0.725731005033,0.725731005033,0.725731005033,1
150,69,0.725722852517,0.725722852517,0.725722852517,0.725722852517,1
150,75,0.725722852517,0.725722852517,0.725722852517,0.725722852517,1
100,69,0.725675595005,0.725675595005,0.725675595005,0.725675595005,1
400,80,0.725348069585,0.725348069585,0.725348069585,0.725348069585,1
380,80,0.725348069585,0.725348069585,0.725348069585,0.725348069585,1
500,75,0.725347212927,0.724919436138,0.725004991496,0.724919436138,1
500,80,0.725213942551,0.725059106813,0.725090073961,0.725059106813,1
700,39,0.725130149005,0.725130149005,0.725130149005,0.725130149005,1
520,80,0.725059106813,0.725059106813,0.725059106813,0.725059106813,1
100,60,0.725052916957,0.725052916957,0.725052916957,0.725052916957,1
100,60,0.725052916957,0.725052916957,0.725052916957,0.725052916957,1
480,75,0.724937484263,0.724937484263,0.724937484263,0.724937484263,1
360,80,0.724914765478,0.724914765478,0.724914765478,0.724914765478,1
140,50,0.724677473811,0.724677473811,0.724677473811,0.724677473811,1
90,59,0.724531556238,0.724531556238,0.724531556238,0.724531556238,1
180,69,0.724397395709,0.724397395709,0.724397395709,0.724397395709,1
360,85,0.724286151553,0.724286151553,0.724286151553,0.724286151553,1
180,75,0.724225080747,0.724225080747,0.724225080747,0.724225080747,1
120,75,0.72416806411,0.722515149603,0.723837481209,0.72416806411,1
480,80,0.724139627106,0.723708680581,0.724053437801,0.724139627106,1
160,69,0.724076983335,0.724076983335,0.724076983335,0.724076983335,1
440,75,0.7240763677,0.723455102109,0.723952114582,0.7240763677,1
180,55,0.724066932917,0.724066932917,0.724066932917,0.724066932917,1
160,60,0.724066932917,0.724066932917,0.724066932917,0.724066932917,1
150,60,0.724066932917,0.724066932917,0.724066932917,0.724066932917,1
150,60,0.724066932917,0.724066932917,0.724066932917,0.724066932917,1
160,60,0.724066932917,0.724066932917,0.724066932917,0.724066932917,1
560,69,0.723958463745,0.723069364452,0.723780643887,0.723958463745,1
150,55,0.723911466306,0.723911466306,0.723911466306,0.723911466306,1
180,50,0.72390649162,0.72390649162,0.72390649162,0.72390649162,1
440,80,0.723891806306,0.723464722475,0.723550139241,0.723464722475,1
800,79,0.723867468789,0.723867468789,0.723867468789,0.723867468789,1
120,55,0.723718944378,0.723718944378,0.723718944378,0.723718944378,1
160,55,0.723663273856,0.723663273856,0.723663273856,0.723663273856,1
400,89,0.723654085138,0.722699613929,0.723463190896,0.723654085138,1
400,85,0.723626544564,0.723155491012,0.723249701723,0.723155491012,1
130,55,0.723551238274,0.723551238274,0.723551238274,0.723551238274,1
150,50,0.723490825561,0.723490825561,0.723490825561,0.723490825561,1
250,50,0.723351400761,0.723351400761,0.723351400761,0.723351400761,1
80,79,0.723350039868,0.723350039868,0.723350039868,0.723350039868,1
200,50,0.723347097614,0.723347097614,0.723347097614,0.723347097614,1
380,85,0.723265139907,0.722637695205,0.722763184145,0.722637695205,1
100,89,0.723246486574,0.72160543007,0.721933641371,0.72160543007,1
400,75,0.723221593211,0.723221593211,0.723221593211,0.723221593211,1
800,39,0.723194974748,0.722820996026,0.722895791771,0.722820996026,1
180,60,0.723168035606,0.723168035606,0.723168035606,0.723168035606,1
180,60,0.723168035606,0.723168035606,0.723168035606,0.723168035606,1
600,85,0.723154218171,0.723154218171,0.723154218171,0.723154218171,1
300,50,0.723130938533,0.723130938533,0.723130938533,0.723130938533,1
130,50,0.723124755931,0.723124755931,0.723124755931,0.723124755931,1
250,69,0.722993508342,0.722993508342,0.722993508342,0.722993508342,1
110,50,0.722979866537,0.722979866537,0.722979866537,0.722979866537,1
120,50,0.722979866537,0.722979866537,0.722979866537,0.722979866537,1
380,89,0.722904295031,0.722904295031,0.722904295031,0.722904295031,1
250,55,0.722868170721,0.722868170721,0.722868170721,0.722868170721,1
120,60,0.722811356391,0.722811356391,0.722811356391,0.722811356391,1
120,60,0.722811356391,0.722811356391,0.722811356391,0.722811356391,1
100,80,0.722756262632,0.722756262632,0.722756262632,0.722756262632,1
100,85,0.722756262632,0.722756262632,0.722756262632,0.722756262632,1
120,85,0.722736075934,0.722736075934,0.722736075934,0.722736075934,1
360,89,0.722690086288,0.722690086288,0.722690086288,0.722690086288,1
110,60,0.722619405882,0.722619405882,0.722619405882,0.722619405882,1
110,60,0.722619405882,0.722619405882,0.722619405882,0.722619405882,1
360,75,0.722469053214,0.721985172466,0.722372277065,0.722469053214,1
