K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,algo_choice
800,39,0.716868330996,0.716868330996,0.716868330996,0.716868330996,3
800,49,0.715386923274,0.714998223928,0.715309183404,0.715386923274,3
800,59,0.712193188247,0.712193188247,0.712193188247,0.712193188247,3
800,29,0.711867676269,0.711867676269,0.711867676269,0.711867676269,3
800,69,0.711336528424,0.711336528424,0.711336528424,0.711336528424,3
800,79,0.709882119226,0.709882119226,0.709882119226,0.709882119226,3
800,219,0.708876973154,0.708236358109,0.708748850145,0.708876973154,3
800,199,0.708116134226,0.708116134226,0.708116134226,0.708116134226,3
800,229,0.707978294453,0.707978294453,0.707978294453,0.707978294453,3
800,89,0.707965536297,0.707965536297,0.707965536297,0.707965536297,3
800,249,0.706810729199,0.706710212432,0.706730315785,0.706710212432,3
440,155,0.706253880342,0.706253880342,0.706253880342,0.706253880342,3
440,159,0.706253880342,0.706253880342,0.706253880342,0.706253880342,3
800,259,0.705938442217,0.701974884625,0.702767596144,0.701974884625,3
340,155,0.705859462764,0.70423329901,0.705534230013,0.705859462764,3
340,179,0.70548654105,0.70548654105,0.70548654105,0.70548654105,3
340,159,0.705334518338,0.705334518338,0.705334518338,0.705334518338,3
440,149,0.70526202703,0.70526202703,0.70526202703,0.70526202703,3
380,299,0.705187958721,0.704705792969,0.704802226119,0.704705792969,3
480,199,0.705045004425,0.703485657194,0.70379752664,0.703485657194,3
440,129,0.704705770977,0.704111886625,0.704586994106,0.704705770977,3
500,249,0.704642100574,0.704642100574,0.704642100574,0.704642100574,3
480,249,0.704434342616,0.704434342616,0.704434342616,0.704434342616,3
500,149,0.704331743333,0.704331743333,0.704331743333,0.704331743333,3
440,145,0.704204913068,0.704204913068,0.704204913068,0.704204913068,3
500,249,0.704084199754,0.702285950808,0.702645600597,0.702285950808,3
520,179,0.703833950103,0.702873136594,0.703065299296,0.702873136594,3
440,139,0.703662623475,0.703662623475,0.703662623475,0.703662623475,3
500,199,0.703636730158,0.703636730158,0.703636730158,0.703636730158,3
380,249,0.703427035721,0.703427035721,0.703427035721,0.703427035721,3
440,119,0.703166288995,0.702436572078,0.703020345611,0.703166288995,3
500,179,0.703147468188,0.701029315501,0.702723837651,0.703147468188,3
340,145,0.703142095985,0.701702449952,0.702854166778,0.703142095985,3
340,149,0.703033348369,0.703033348369,0.703033348369,0.703033348369,3
560,80,0.702700509585,0.701301658068,0.701581428371,0.701301658068,3
300,149,0.702590214976,0.702590214976,0.702590214976,0.702590214976,3
480,129,0.702581503675,0.702581503675,0.702581503675,0.702581503675,3
480,139,0.702581503675,0.702581503675,0.702581503675,0.702581503675,3
500,199,0.702572384845,0.702572384845,0.702572384845,0.702572384845,3
520,199,0.702434250333,0.702232074932,0.702393815252,0.702434250333,3
340,199,0.702389531514,0.702389531514,0.702389531514,0.702389531514,3
400,149,0.702364159099,0.701539659271,0.701704559237,0.701539659271,3
800,269,0.702295840291,0.700680776527,0.70100378928,0.700680776527,3
560,179,0.702284872768,0.702284872768,0.702284872768,0.702284872768,3
560,85,0.702253736152,0.702201748873,0.702212146329,0.702201748873,3
