K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med
150,6.4,0.310007192577,0.308747244566,0.309755202975,0.310007192577
150,6.4,0.309805821312,0.308747244566,0.309594105962,0.309805821312
600,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
400,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
500,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
320,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
350,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
300,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
250,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
270,6.5,0.309798949315,0.309757557252,0.309790670903,0.309798949315
200,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
170,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
120,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
100,6.5,0.309798949315,0.309709588157,0.309781077084,0.309798949315
110,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
150,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
115,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
190,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
140,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
105,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
130,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
270,6.6,0.309798949315,0.309798949315,0.309798949315,0.309798949315
140,6.6,0.309798949315,0.309709588157,0.309781077084,0.309798949315
600,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
320,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
500,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
350,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
300,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
400,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
200,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
140,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
190,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
270,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
170,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
250,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
150,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
120,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
100,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
110,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
105,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
115,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
130,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
600,6.5,0.309798949315,0.309798949315,0.309798949315,0.309798949315
350,6.6,0.309798949315,0.309709588157,0.309727460389,0.309709588157
100,6.6,0.309798949315,0.309709588157,0.309727460389,0.309709588157
170,6.6,0.309798949315,0.309709588157,0.309727460389,0.309709588157
600,6.5,0.309798949315,0.309709588157,0.309727460389,0.309709588157
600,6.6,0.309798949315,0.309709588157,0.309727460389,0.309709588157
600,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
500,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
400,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
320,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
250,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
200,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
300,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
170,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
190,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
150,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
120,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
130,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
115,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
110,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
100,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
105,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
600,7,0.309709588157,0.309163294394,0.309600329405,0.309709588157
190,6.4,0.309709588157,0.309551476899,0.309677965905,0.309709588157
400,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
350,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
320,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
500,6.6,0.309709588157,0.309709588157,0.309709588157,0.309709588157
