K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med
250,1.1,0.268484512885,0.268484512885,0.268484512885,0.268484512885
250,1.1,0.268484512885,0.268484512885,0.268484512885,0.268484512885
200,1.1,0.265328663373,0.265328663373,0.265328663373,0.265328663373
200,1.1,0.265328663373,0.265328663373,0.265328663373,0.265328663373
400,10,0.263471119214,0.263471119214,0.263471119214,0.263471119214
500,10,0.263033758688,0.263033758688,0.263033758688,0.263033758688
600,10,0.262900212789,0.262900212789,0.262900212789,0.262900212789
170,1.1,0.2618931171,0.2618931171,0.2618931171,0.2618931171
170,1.1,0.2618931171,0.2618931171,0.2618931171,0.2618931171
170,10.2,0.261551607492,0.261551607492,0.261551607492,0.261551607492
170,10.2,0.261551607492,0.261551607492,0.261551607492,0.261551607492
200,10.8,0.260909817447,0.259569750388,0.260641804036,0.260909817447
200,11,0.260909817447,0.259569750388,0.260641804036,0.260909817447
200,7,0.260313650883,0.258231060401,0.259897132786,0.260313650883
200,7.2,0.260313650883,0.258231060401,0.259897132786,0.260313650883
200,7.4,0.260313650883,0.258975184935,0.260045957693,0.260313650883
200,9,0.260313650883,0.260313650883,0.260313650883,0.260313650883
200,10.2,0.260313650883,0.260313650883,0.260313650883,0.260313650883
200,10.6,0.260313650883,0.260313650883,0.260313650883,0.260313650883
200,11,0.260313650883,0.259569750388,0.260164870784,0.260313650883
200,5,0.260313650883,0.258975184935,0.260045957693,0.260313650883
200,7.6,0.260313650883,0.258975184935,0.260045957693,0.260313650883
200,10,0.260313650883,0.258975184935,0.260045957693,0.260313650883
200,10.8,0.259569750388,0.259569750388,0.259569750388,0.259569750388
190,3.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,4.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,5.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.2,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.3,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.6,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.8,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7.1,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7.2,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7.4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7.6,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7.8,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,9,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,9.2,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,9.4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,9.6,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,9.9,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,10,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,10.1,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,10.2,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,10.4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,10.6,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,10.8,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,11,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,3.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,4.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,5.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.2,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.3,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.4,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.5,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.6,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,6.8,0.259540383798,0.259540383798,0.259540383798,0.259540383798
190,7,0.259540383798,0.259540383798,0.259540383798,0.259540383798
